Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2024-05-19 05:20:29,89.155.203.170,166.221.158.30,54764,33083,TCP,617,Control,DNS,-,,26.42,,DDoS,Known Pattern B,Logged,Low,Ishita Kant,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1; rv:1.9.3.20) Gecko/7832-01-30 01:08:03 Firefox/3.6.16,Segment A,Brussels.Los Angeles,,Log Data,,Server
2024-05-19 12:34:40,223.22.71.70,19.79.5.194,64015,50626,TCP,1344,Control,FTP,-,IoC Detected,44.26,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Nayantara Manne,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.1 (KHTML like Gecko) Chrome/19.0.813.0 Safari/532.1,Segment B,London.Toronto,208.112.4.33,Log Data,Alert Data,Server
2024-05-19 01:16:35,52.146.169.171,38.113.46.80,50333,23888,TCP,1447,Data,DNS,-,IoC Detected,1.61,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Anahi Arora,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/4950-07-31 08:14:16 Firefox/6.0,Segment B,Montreal.Madrid,,,,Server
2024-05-19 13:53:38,199.199.65.156,184.204.177.207,26607,46721,TCP,296,Control,HTTP,-,,34.65,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Himmat Mann,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3; rv:1.9.3.20) Gecko/8720-08-31 10:04:18 Firefox/3.6.17,Segment B,Thanjavur.Beijing,,,,Firewall
2024-05-19 13:07:34,100.32.21.67,248.106.170.177,39979,4455,TCP,148,Control,DNS,-,,35.33,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Raunak Bhasin,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML like Gecko) Chrome/54.0.817.0 Safari/535.2,Segment C,Vienna.New York City,,Log Data,,Server
2024-05-19 04:10:02,203.159.36.201,72.158.112.224,55602,26363,TCP,976,Control,HTTP,-,IoC Detected,7.85,,DDoS,Known Pattern A,Blocked,Low,Gokul Brahmbhatt,Mozilla/5.0 (Linux; Android 4.0.4) AppleWebKit/531.2 (KHTML like Gecko) Chrome/19.0.803.0 Safari/531.2,Segment B,Rome.Atlanta,188.241.159.31,,,Firewall
2024-05-19 15:36:00,19.21.198.250,202.101.155.152,14863,33695,TCP,975,Data,HTTP,-,,11.9,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Pari Dhawan,Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.2 (KHTML like Gecko) FxiOS/13.7h7755.0 Mobile/49Q598 Safari/531.2,Segment C,Beijing.Haryana,,,,Firewall
2024-05-19 17:17:46,48.17.181.24,240.117.138.232,33036,31039,TCP,428,Data,DNS,-,,54.48,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Dharmajan Rege,Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/536.2 (KHTML like Gecko) Chrome/18.0.852.0 Safari/536.2,Segment C,Shanghai.Paris,,Log Data,Alert Data,Firewall
2024-05-19 00:25:48,60.30.20.202,228.63.145.43,32280,59541,TCP,791,Control,DNS,-,IoC Detected,8.29,Alert Triggered,Malware,Known Pattern B,Blocked,Medium,Pihu Kaul,Opera/8.50.(Windows NT 5.0; ku-TR) Presto/2.9.162 Version/10.00,Segment A,Brussels.Los Angeles,11.40.249.81,Log Data,Alert Data,Server
2024-05-19 21:29:01,11.147.124.241,131.183.150.221,11413,14592,TCP,715,Control,FTP,-,IoC Detected,21.88,,Intrusion,Known Pattern B,Ignored,Low,Renee Edwin,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3; rv:1.9.5.20) Gecko/5123-04-11 15:25:15 Firefox/3.8,Segment B,Guwahati.Odisha,106.47.188.205,,Alert Data,Firewall
2024-05-19 01:09:35,127.34.44.121,108.96.42.231,57814,1533,TCP,880,Control,DNS,-,IoC Detected,74.23,,Malware,Known Pattern B,Logged,Low,Madhav Halder,Opera/8.36.(Windows NT 10.0; ja-JP) Presto/2.9.188 Version/11.00,Segment A,Paris.Madrid,,Log Data,,Firewall
2024-05-19 11:00:14,124.228.133.124,5.150.90.234,25163,63852,ICMP,728,Data,HTTP,-,IoC Detected,66.64,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Inaaya  Kakar,Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/532.1 (KHTML like Gecko) Chrome/19.0.875.0 Safari/532.1,Segment A,Shanghai.New York City,,Log Data,,Firewall
2024-05-19 09:14:24,64.82.150.191,64.153.4.230,32308,15962,ICMP,433,Control,DNS,-,IoC Detected,15.19,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Tushar Sibal,Opera/9.57.(X11; Linux i686; fa-IR) Presto/2.9.169 Version/12.00,Segment B,Montreal.Madrid,,Log Data,,Firewall
2024-05-19 22:22:05,20.236.105.198,153.71.116.42,23429,51293,TCP,1099,Control,HTTP,-,,84.8,,DDoS,Known Pattern A,Blocked,Medium,Yasmin Bhagat,Opera/8.38.(X11; Linux x86_64; bs-BA) Presto/2.9.174 Version/10.00,Segment A,Chicago.Shanghai,252.213.227.234,,Alert Data,Firewall
2024-05-19 05:06:27,182.36.194.131,173.241.144.36,37262,57518,TCP,445,Data,DNS,-,,79.57,,DDoS,Known Pattern A,Blocked,Low,Ira Sabharwal,Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/532.1 (KHTML like Gecko) Chrome/58.0.893.0 Safari/532.1,Segment B,Houston.Rome,29.128.226.41,,Alert Data,Firewall
2024-05-19 22:12:23,73.216.103.5,178.18.75.231,2651,62059,TCP,562,Data,HTTP,-,IoC Detected,77.47,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Dhruv Wadhwa,Opera/9.44.(X11; Linux x86_64; ff-SN) Presto/2.9.173 Version/10.00,Segment C,Beijing.Mizoram,,Log Data,,Firewall
